,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
2292,GUA,1,1996,26,0.0384615384615384,25.0,173.0,67.0,0.0,0.0,11,20,0
2293,GUA,1,2000,15,0.0666666666666666,26.0,172.0,67.0,0.0,0.0,7,14,0
2294,GUA,1,2004,18,0.3888888888888889,27.0,172.0,66.0,0.0,0.0,8,17,0
2295,GUA,1,2008,12,0.25,28.0,175.0,68.0,0.0,0.0,9,12,0
2296,GUA,1,2012,19,0.3684210526315789,24.0,172.0,68.0,0.0,0.0,11,21,1
2297,GUA,1,2016,21,0.2857142857142857,25.0,169.0,61.0,1.0,0.0,10,19,0
2298,SRB,1,1912,2,0.0,19.0,172.0,65.0,0.0,0.0,1,2,0
2299,SRB,1,2008,87,0.2758620689655172,26.0,187.0,81.0,0.0,0.0,11,42,3
2300,SRB,1,2012,116,0.3103448275862069,27.0,186.0,82.0,3.0,0.0,15,55,4
2301,SRB,1,2016,103,0.4368932038834951,28.0,184.0,80.0,4.0,1.0,14,56,8
2302,IVB,1,1984,9,0.0,28.0,181.0,76.0,0.0,0.0,2,7,0
2303,IVB,1,1988,3,0.0,25.0,179.0,73.0,0.0,0.0,2,4,0
2304,IVB,1,1992,4,0.0,35.0,183.0,74.0,0.0,0.0,2,2,0
2305,IVB,1,1996,7,0.0,23.0,179.0,73.0,0.0,0.0,2,5,0
2306,IVB,1,2000,1,0.0,25.0,179.0,74.0,0.0,0.0,1,1,0
2307,IVB,1,2004,1,0.0,27.0,178.0,77.0,0.0,0.0,1,1,0
2308,IVB,1,2008,2,0.5,25.0,177.0,91.0,0.0,0.0,1,2,0
2309,IVB,1,2012,2,0.5,24.0,168.0,60.0,0.0,0.0,1,2,0
2310,IVB,1,2016,4,0.75,24.0,168.0,69.0,0.0,0.0,2,4,0
2311,MOZ,1,1980,14,0.1428571428571428,25.0,175.0,70.0,0.0,0.0,2,16,0
2312,MOZ,1,1984,9,0.1111111111111111,26.0,176.0,67.0,0.0,0.0,2,11,0
2313,MOZ,1,1988,8,0.25,21.0,171.0,70.0,0.0,0.0,3,12,0
2314,MOZ,1,1992,6,0.5,22.0,172.0,67.0,0.0,0.0,2,7,0
2315,MOZ,1,1996,3,0.3333333333333333,24.0,172.0,67.0,0.0,0.0,3,3,1
2316,MOZ,1,2000,4,0.5,24.0,167.0,64.0,1.0,0.0,2,4,1
2317,MOZ,1,2004,4,0.5,22.0,175.0,67.0,1.0,1.0,2,4,0
2318,MOZ,1,2008,4,0.5,24.0,175.0,67.0,0.0,0.0,3,4,0
2319,MOZ,1,2012,6,0.3333333333333333,23.0,173.0,67.0,0.0,0.0,4,6,0
2320,MOZ,1,2016,6,0.1666666666666666,25.0,174.0,69.0,0.0,0.0,4,7,0
2321,CAF,1,1968,1,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
2322,CAF,1,1984,3,0.0,24.0,172.0,62.0,0.0,0.0,2,3,0
2323,CAF,1,1988,15,0.0,25.0,190.0,81.0,0.0,0.0,3,4,0
2324,CAF,1,1992,15,0.1333333333333333,24.0,178.0,71.0,0.0,0.0,3,16,0
2325,CAF,1,1996,5,0.4,26.0,178.0,68.0,0.0,0.0,1,5,0
2326,CAF,1,2000,3,0.6666666666666666,33.0,178.0,74.0,0.0,0.0,2,3,0
2327,CAF,1,2004,4,0.5,26.0,172.0,60.0,0.0,0.0,3,4,0
2328,CAF,1,2008,3,0.3333333333333333,22.0,174.0,71.0,0.0,0.0,2,3,0
2329,CAF,1,2012,6,0.5,24.0,172.0,64.0,0.0,0.0,4,6,0
2330,CAF,1,2016,6,0.5,22.0,171.0,63.0,0.0,0.0,4,6,0
2331,MAD,1,1964,3,0.0,24.0,174.0,60.0,0.0,0.0,1,4,0
2332,MAD,1,1968,4,0.0,26.0,181.0,70.0,0.0,0.0,2,6,0
2333,MAD,1,1972,11,0.0,26.0,176.0,70.0,0.0,0.0,2,10,0
2334,MAD,1,1980,11,0.2727272727272727,20.0,163.0,56.0,0.0,0.0,4,18,0
2335,MAD,1,1984,5,0.0,24.0,170.0,62.0,0.0,0.0,2,5,0
2336,MAD,1,1992,13,0.3846153846153846,23.0,172.0,60.0,0.0,0.0,6,15,0
2337,MAD,1,1996,11,0.6363636363636364,24.0,167.0,59.0,0.0,0.0,4,10,0
2338,MAD,1,2000,11,0.5454545454545454,26.0,169.0,62.0,0.0,0.0,4,10,0
2339,MAD,1,2004,8,0.625,26.0,164.0,58.0,0.0,0.0,5,8,0
2340,MAD,1,2008,6,0.3333333333333333,26.0,165.0,64.0,0.0,0.0,4,6,0
2341,MAD,1,2012,7,0.5714285714285714,25.0,169.0,66.0,0.0,0.0,5,7,0
2342,MAD,1,2016,6,0.6666666666666666,27.0,168.0,63.0,0.0,0.0,4,6,0
2343,MAL,1,1956,32,0.03125,24.0,175.0,71.0,0.0,0.0,5,13,0
2344,MAL,1,1960,9,0.0,23.0,168.0,62.0,0.0,0.0,4,11,0
2345,BIH,1,1992,10,0.4,27.0,175.0,77.0,0.0,0.0,6,13,0
2346,BIH,1,1996,9,0.2222222222222222,28.0,176.0,70.0,0.0,0.0,7,12,0
2347,BIH,1,2000,9,0.2222222222222222,29.0,181.0,72.0,0.0,0.0,4,10,0
2348,BIH,1,2004,9,0.2222222222222222,28.0,182.0,77.0,0.0,0.0,8,11,0
2349,BIH,1,2008,5,0.2,33.0,181.0,81.0,0.0,0.0,4,7,0
2350,BIH,1,2012,6,0.3333333333333333,33.0,180.0,78.0,0.0,0.0,4,8,0
2351,BIH,1,2016,11,0.3636363636363636,26.0,181.0,86.0,0.0,0.0,5,8,0
2352,GUM,1,1988,19,0.2631578947368421,24.0,176.0,72.0,0.0,0.0,7,22,0
2353,GUM,1,1992,22,0.2727272727272727,24.0,177.0,71.0,0.0,0.0,8,27,0
2354,GUM,1,1996,8,0.25,25.0,179.0,75.0,0.0,0.0,4,9,0
2355,GUM,1,2000,7,0.2857142857142857,28.0,174.0,70.0,0.0,0.0,5,7,0
2356,GUM,1,2004,4,0.25,26.0,180.0,74.0,0.0,0.0,3,4,0
2357,GUM,1,2008,6,0.3333333333333333,22.0,175.0,90.0,0.0,0.0,5,7,0
2358,GUM,1,2012,8,0.375,24.0,177.0,87.0,0.0,0.0,5,8,0
2359,GUM,1,2016,5,0.4,24.0,175.0,68.0,0.0,0.0,3,5,0
2360,CAY,1,1976,2,0.0,25.0,177.0,77.0,0.0,0.0,1,1,0
2361,CAY,1,1984,8,0.125,25.0,179.0,73.0,0.0,0.0,2,7,0
2362,CAY,1,1988,8,0.125,23.0,180.0,72.0,0.0,0.0,2,7,0
2363,CAY,1,1992,10,0.0,27.0,179.0,75.0,0.0,0.0,3,7,0
2364,CAY,1,1996,9,0.1111111111111111,31.0,176.0,70.0,0.0,0.0,3,7,0
2365,CAY,1,2000,3,0.6666666666666666,24.0,174.0,67.0,0.0,0.0,2,4,0
2366,CAY,1,2004,5,0.4,22.0,175.0,73.0,0.0,0.0,2,8,0
2367,CAY,1,2008,4,0.25,22.0,186.0,83.0,0.0,0.0,2,6,0
2368,CAY,1,2012,4,0.0,24.0,187.0,85.0,0.0,0.0,2,5,0
2369,CAY,1,2016,5,0.4,24.0,180.0,74.0,0.0,0.0,3,5,0
2370,SVK,1,1996,71,0.1830985915492957,25.0,178.0,72.0,0.0,0.0,14,69,3
2371,SVK,1,2000,108,0.25,25.0,180.0,76.0,3.0,1.0,16,63,5
2372,SVK,1,2004,64,0.25,27.0,179.0,74.0,5.0,1.0,14,59,6
2373,SVK,1,2008,57,0.3859649122807017,28.0,179.0,73.0,6.0,2.0,14,54,6
2374,SVK,1,2012,47,0.4468085106382978,28.0,178.0,71.0,6.0,3.0,11,52,4
2375,SVK,1,2016,51,0.3725490196078431,28.0,181.0,73.0,4.0,0.0,12,49,4
2376,BAR,1,1968,9,0.0,25.0,173.0,71.0,0.0,0.0,5,10,0
2377,BAR,1,1972,13,0.3846153846153846,25.0,173.0,71.0,0.0,0.0,4,13,0
2378,BAR,1,1976,11,0.1818181818181818,24.0,171.0,67.0,0.0,0.0,2,11,0
2379,BAR,1,1984,16,0.1875,25.0,180.0,71.0,0.0,0.0,6,16,0
2380,BAR,1,1988,17,0.0588235294117647,24.0,175.0,71.0,0.0,0.0,7,20,0
2381,BAR,1,1992,17,0.0588235294117647,27.0,179.0,73.0,0.0,0.0,5,17,0
2382,BAR,1,1996,13,0.1538461538461538,21.0,173.0,74.0,0.0,0.0,7,21,0
2383,BAR,1,2000,18,0.3333333333333333,24.0,178.0,74.0,0.0,0.0,6,21,1
2384,BAR,1,2004,10,0.1,24.0,181.0,80.0,1.0,0.0,5,15,0
2385,BAR,1,2008,8,0.125,23.0,183.0,77.0,0.0,0.0,3,10,0
2386,BAR,1,2012,6,0.0,24.0,183.0,75.0,0.0,0.0,3,6,0
2387,BAR,1,2016,11,0.3636363636363636,26.0,181.0,76.0,0.0,0.0,5,11,0
2388,GBS,1,1996,3,0.0,27.0,175.0,62.0,0.0,0.0,2,3,0
2389,GBS,1,2000,3,0.3333333333333333,27.0,169.0,62.0,0.0,0.0,2,3,0
2390,GBS,1,2004,3,0.6666666666666666,25.0,165.0,61.0,0.0,0.0,2,3,0
2391,GBS,1,2008,3,0.3333333333333333,24.0,169.0,70.0,0.0,0.0,2,3,0
2392,GBS,1,2012,4,0.5,26.0,169.0,69.0,0.0,0.0,2,4,0
2393,GBS,1,2016,5,0.4,27.0,172.0,76.0,0.0,0.0,3,5,0
2394,TLS,1,2004,2,0.5,27.0,161.0,57.0,0.0,0.0,1,2,0
2395,TLS,1,2008,1,1.0,24.0,151.0,48.0,0.0,0.0,1,1,0
2396,TLS,1,2012,2,0.5,24.0,160.0,53.0,0.0,0.0,1,2,0
2397,TLS,1,2016,3,0.6666666666666666,26.0,160.0,66.0,0.0,0.0,2,3,0
2398,COD,1,1968,5,0.0,22.0,171.0,69.0,0.0,0.0,1,2,0
2399,COD,1,1984,8,0.125,24.0,172.0,69.0,0.0,0.0,2,9,0
2400,COD,1,1988,15,0.1333333333333333,24.0,175.0,69.0,0.0,0.0,3,15,0
2401,COD,1,1992,17,0.1176470588235294,25.0,176.0,69.0,0.0,0.0,4,14,0
2402,COD,1,1996,14,0.8571428571428571,26.0,181.0,71.0,0.0,0.0,2,2,0
2403,COD,1,2000,2,0.5,25.0,176.0,68.0,0.0,0.0,1,3,0
2404,COD,1,2004,4,0.25,21.0,174.0,65.0,0.0,0.0,2,4,0
2405,COD,1,2008,5,0.2,28.0,177.0,73.0,0.0,0.0,4,5,0
2406,COD,1,2012,4,0.25,24.0,178.0,88.0,0.0,0.0,3,4,0
2407,COD,1,2016,4,0.5,24.0,172.0,64.0,0.0,0.0,3,4,0
2408,GAB,1,1972,1,0.0,33.0,169.0,57.0,0.0,0.0,1,1,0
2409,GAB,1,1984,4,0.5,22.0,168.0,66.0,0.0,0.0,2,4,0
2410,GAB,1,1988,2,0.5,22.0,164.0,57.0,0.0,0.0,2,2,0
2411,GAB,1,1992,5,0.2,24.0,175.0,70.0,0.0,0.0,3,5,0
2412,GAB,1,1996,7,0.1428571428571428,28.0,172.0,66.0,0.0,0.0,3,6,0
2413,GAB,1,2000,5,0.4,28.0,175.0,81.0,0.0,0.0,3,6,0
2414,GAB,1,2004,5,0.4,24.0,170.0,70.0,0.0,0.0,3,5,0
2415,GAB,1,2008,4,0.5,26.0,169.0,65.0,0.0,0.0,3,4,0
2416,GAB,1,2012,21,0.0952380952380952,22.0,173.0,72.0,0.0,0.0,5,7,1
2417,GAB,1,2016,6,0.3333333333333333,27.0,175.0,76.0,1.0,0.0,4,6,0
2418,SMR,1,1960,9,0.0,23.0,176.0,72.0,0.0,0.0,3,5,0
2419,SMR,1,1968,4,0.0,29.0,169.0,70.0,0.0,0.0,2,2,0
2420,SMR,1,1972,7,0.0,29.0,180.0,78.0,0.0,0.0,2,4,0
2421,SMR,1,1976,10,0.2,29.0,175.0,74.0,0.0,0.0,3,7,0
2422,SMR,1,1980,16,0.0,29.0,175.0,73.0,0.0,0.0,5,10,0
2423,SMR,1,1984,19,0.0526315789473684,26.0,175.0,71.0,0.0,0.0,7,26,0
2424,SMR,1,1988,11,0.0,26.0,177.0,73.0,0.0,0.0,6,12,0
2425,SMR,1,1992,17,0.0588235294117647,26.0,177.0,72.0,0.0,0.0,7,15,0
2426,SMR,1,1996,7,0.1428571428571428,26.0,178.0,74.0,0.0,0.0,6,7,0
2427,SMR,1,2000,4,0.25,29.0,177.0,76.0,0.0,0.0,3,4,0
2428,SMR,1,2004,5,0.2,28.0,175.0,75.0,0.0,0.0,3,5,0
2429,SMR,1,2008,4,0.5,27.0,177.0,72.0,0.0,0.0,3,4,0
2430,SMR,1,2012,4,0.75,28.0,168.0,66.0,0.0,0.0,4,4,0
2431,SMR,1,2016,4,0.5,34.0,173.0,70.0,0.0,0.0,2,3,0
2432,LAO,1,1980,19,0.1052631578947368,22.0,166.0,57.0,0.0,0.0,3,16,0
2433,LAO,1,1988,3,0.3333333333333333,23.0,161.0,52.0,0.0,0.0,2,3,0
2434,LAO,1,1992,6,0.0,26.0,170.0,61.0,0.0,0.0,2,7,0
2435,LAO,1,1996,5,0.2,23.0,171.0,65.0,0.0,0.0,1,2,0
2436,LAO,1,2000,3,0.3333333333333333,23.0,173.0,67.0,0.0,0.0,2,3,0
2437,LAO,1,2004,5,0.4,21.0,167.0,59.0,0.0,0.0,3,5,0
2438,LAO,1,2008,4,0.5,19.0,161.0,52.0,0.0,0.0,2,4,0
2439,LAO,1,2012,3,0.3333333333333333,18.0,167.0,58.0,0.0,0.0,2,3,0
2440,LAO,1,2016,5,0.4,19.0,173.0,62.0,0.0,0.0,4,5,0
2441,BOT,1,1980,7,0.0,26.0,172.0,64.0,0.0,0.0,1,8,0
2442,BOT,1,1984,7,0.0,29.0,177.0,70.0,0.0,0.0,2,6,0
2443,BOT,1,1988,8,0.0,26.0,181.0,71.0,0.0,0.0,2,8,0
2444,BOT,1,1992,6,0.0,28.0,177.0,68.0,0.0,0.0,2,6,0
2445,BOT,1,1996,7,0.0,26.0,174.0,66.0,0.0,0.0,2,4,0
2446,BOT,1,2000,7,0.0,25.0,174.0,66.0,0.0,0.0,2,5,0
2447,BOT,1,2004,11,0.0909090909090909,25.0,173.0,63.0,0.0,0.0,2,8,0
2448,BOT,1,2008,11,0.1818181818181818,24.0,176.0,63.0,0.0,0.0,3,11,0
2449,BOT,1,2012,4,0.25,24.0,178.0,67.0,0.0,0.0,2,4,1
2450,BOT,1,2016,12,0.25,22.0,179.0,68.0,1.0,0.0,3,7,0
2451,ROT,1,2016,10,0.4,24.0,170.0,64.0,0.0,0.0,3,12,0
2452,CAM,1,1956,2,0.0,28.0,175.0,70.0,0.0,0.0,1,1,0
2453,CAM,1,1964,13,0.0,24.0,167.0,59.0,0.0,0.0,3,10,0
2454,CAM,1,1972,9,0.1111111111111111,24.0,170.0,65.0,0.0,0.0,3,14,0
2455,CAM,1,1996,5,0.4,21.0,166.0,61.0,0.0,0.0,3,5,0
2456,CAM,1,2000,4,0.5,24.0,168.0,63.0,0.0,0.0,2,4,0
2457,CAM,1,2004,4,0.5,21.0,166.0,61.0,0.0,0.0,2,4,0
2458,CAM,1,2008,4,0.5,18.0,167.0,59.0,0.0,0.0,2,4,0
2459,CAM,1,2012,6,0.5,23.0,170.0,61.0,0.0,0.0,4,6,0
2460,CAM,1,2016,6,0.6666666666666666,30.0,164.0,57.0,0.0,0.0,4,6,0
2461,PRK,1,1972,37,0.3783783783783784,26.0,165.0,63.0,0.0,0.0,10,23,5
2462,PRK,1,1976,38,0.0526315789473684,25.0,171.0,69.0,5.0,1.0,8,21,2
2463,PRK,1,1980,47,0.1702127659574468,21.0,159.0,54.0,2.0,1.0,8,40,5
2464,PRK,1,1992,64,0.4375,22.0,174.0,68.0,0.0,0.0,12,53,9
2465,PRK,1,1996,24,0.375,22.0,166.0,60.0,9.0,4.0,9,25,5
2466,PRK,1,2000,31,0.5483870967741935,24.0,161.0,55.0,5.0,2.0,10,34,4
2467,PRK,1,2004,36,0.6388888888888888,21.0,154.0,49.0,4.0,0.0,9,34,5
2468,PRK,1,2008,58,0.6379310344827587,24.0,162.0,58.0,5.0,0.0,12,38,6
2469,PRK,1,2012,52,0.7115384615384616,23.0,163.0,59.0,6.0,2.0,11,27,6
2470,PRK,1,2016,31,0.6451612903225806,26.0,161.0,59.0,6.0,4.0,9,28,7
2471,SOL,1,1984,3,0.0,25.0,179.0,69.0,0.0,0.0,2,3,0
2472,SOL,1,1988,4,0.0,23.0,173.0,67.0,0.0,0.0,4,5,0
2473,SOL,1,1992,1,0.0,28.0,175.0,71.0,0.0,0.0,1,1,0
2474,SOL,1,1996,4,0.25,23.0,175.0,68.0,0.0,0.0,2,4,0
2475,SOL,1,2000,2,0.5,22.0,174.0,67.0,0.0,0.0,1,2,0
2476,SOL,1,2004,2,0.5,22.0,166.0,64.0,0.0,0.0,1,2,0
2477,SOL,1,2008,3,0.6666666666666666,22.0,166.0,64.0,0.0,0.0,2,3,0
2478,SOL,1,2012,4,0.5,29.0,172.0,65.0,0.0,0.0,3,4,0
2479,SOL,1,2016,3,0.6666666666666666,25.0,172.0,66.0,0.0,0.0,2,3,0
2480,SEN,1,1964,12,0.0,24.0,179.0,71.0,0.0,0.0,1,7,0
2481,SEN,1,1968,21,0.0,27.0,182.0,72.0,0.0,0.0,2,9,0
2482,SEN,1,1972,38,0.0,26.0,180.0,73.0,0.0,0.0,5,23,0
2483,SEN,1,1976,21,0.0952380952380952,27.0,179.0,80.0,0.0,0.0,4,27,0
2484,SEN,1,1980,32,0.0625,25.0,184.0,77.0,0.0,0.0,4,22,0
2485,SEN,1,1984,24,0.0416666666666666,27.0,180.0,76.0,0.0,0.0,5,21,0
2486,SEN,1,1988,23,0.0434782608695652,26.0,179.0,74.0,0.0,0.0,4,23,1
2487,SEN,1,1992,20,0.1,28.0,177.0,74.0,1.0,0.0,4,20,0
2488,SEN,1,1996,11,0.0,28.0,182.0,77.0,0.0,0.0,3,8,0
2489,SEN,1,2000,26,0.7307692307692307,25.0,180.0,73.0,0.0,0.0,6,15,0
2490,SEN,1,2004,15,0.6,25.0,177.0,67.0,0.0,0.0,6,17,0
2491,SEN,1,2008,15,0.4666666666666667,24.0,176.0,73.0,0.0,0.0,7,16,0
2492,SEN,1,2012,31,0.2258064516129032,25.0,181.0,75.0,0.0,0.0,8,16,0
2493,SEN,1,2016,22,0.7272727272727273,29.0,179.0,73.0,0.0,0.0,8,11,0
2494,CPV,1,1996,3,0.3333333333333333,30.0,173.0,63.0,0.0,0.0,1,3,0
2495,CPV,1,2000,2,0.5,32.0,169.0,57.0,0.0,0.0,1,2,0
2496,CPV,1,2004,3,0.3333333333333333,28.0,181.0,70.0,0.0,0.0,3,3,0
2497,CPV,1,2008,2,0.5,26.0,176.0,66.0,0.0,0.0,2,2,0
2498,CPV,1,2012,3,0.6666666666666666,23.0,178.0,80.0,0.0,0.0,2,3,0
2499,CPV,1,2016,5,0.6,23.0,178.0,65.0,0.0,0.0,4,5,0
2500,CRT,1,1906,8,0.0,24.0,175.0,70.0,0.0,0.0,2,5,0
2501,GEQ,1,1984,4,0.0,20.0,175.0,72.0,0.0,0.0,1,5,0
2502,GEQ,1,1988,6,0.3333333333333333,23.0,173.0,70.0,0.0,0.0,1,7,0
2503,GEQ,1,1992,7,0.2857142857142857,22.0,176.0,71.0,0.0,0.0,1,8,0
2504,GEQ,1,1996,5,0.2,26.0,174.0,70.0,0.0,0.0,1,5,0
2505,GEQ,1,2000,4,0.5,22.0,167.0,60.0,0.0,0.0,2,4,0
2506,GEQ,1,2004,2,0.5,21.0,172.0,66.0,0.0,0.0,1,2,0
2507,GEQ,1,2008,3,0.3333333333333333,29.0,167.0,74.0,0.0,0.0,2,3,0
2508,GEQ,1,2012,2,0.5,26.0,173.0,66.0,0.0,0.0,1,2,0
2509,GEQ,1,2016,1,0.0,27.0,170.0,63.0,0.0,0.0,1,1,0
2510,BOL,1,1936,2,0.0,25.0,175.0,70.0,0.0,0.0,2,2,0
2511,BOL,1,1964,1,0.0,34.0,184.0,85.0,0.0,0.0,1,1,0
2512,BOL,1,1968,4,0.0,39.0,174.0,75.0,0.0,0.0,3,3,0
2513,BOL,1,1972,11,0.0,31.0,171.0,71.0,0.0,0.0,3,9,0
2514,BOL,1,1976,4,0.0,31.0,174.0,68.0,0.0,0.0,4,5,0
2515,BOL,1,1984,11,0.0909090909090909,29.0,171.0,65.0,0.0,0.0,6,11,0
2516,BOL,1,1988,7,0.1428571428571428,21.0,178.0,71.0,0.0,0.0,6,12,0
2517,BOL,1,1992,13,0.3846153846153846,25.0,172.0,64.0,0.0,0.0,6,18,0
2518,BOL,1,1996,8,0.25,23.0,173.0,67.0,0.0,0.0,5,9,0
2519,BOL,1,2000,5,0.4,25.0,174.0,64.0,0.0,0.0,3,5,0
2520,BOL,1,2004,7,0.4285714285714285,21.0,162.0,55.0,0.0,0.0,5,11,0
2521,BOL,1,2008,7,0.4285714285714285,33.0,170.0,67.0,0.0,0.0,5,7,0
2522,BOL,1,2012,5,0.4,24.0,173.0,67.0,0.0,0.0,3,5,0
2523,BOL,1,2016,12,0.5,26.0,172.0,65.0,0.0,0.0,5,10,0
2524,SAA,1,1952,36,0.1388888888888889,26.0,175.0,70.0,0.0,0.0,9,32,0
2525,AND,1,1976,3,0.0,29.0,175.0,78.0,0.0,0.0,2,2,0
2526,AND,1,1980,2,0.0,31.0,181.0,86.0,0.0,0.0,1,1,0
2527,AND,1,1984,2,0.0,35.0,181.0,86.0,0.0,0.0,1,1,0
2528,AND,1,1988,3,0.0,23.0,171.0,65.0,0.0,0.0,2,3,0
2529,AND,1,1992,8,0.125,24.0,173.0,66.0,0.0,0.0,5,5,0
2530,AND,1,1996,8,0.25,25.0,174.0,67.0,0.0,0.0,5,7,0
2531,AND,1,2000,5,0.4,31.0,175.0,70.0,0.0,0.0,3,5,0
2532,AND,1,2004,6,0.3333333333333333,30.0,174.0,69.0,0.0,0.0,4,6,0
2533,AND,1,2008,5,0.4,27.0,169.0,62.0,0.0,0.0,4,5,0
2534,AND,1,2012,6,0.3333333333333333,32.0,174.0,69.0,0.0,0.0,4,6,0
2535,AND,1,2016,4,0.5,26.0,172.0,67.0,0.0,0.0,4,4,0
2536,ANT,1,1976,10,0.0,24.0,178.0,72.0,0.0,0.0,2,11,0
2537,ANT,1,1984,14,0.2857142857142857,22.0,177.0,65.0,0.0,0.0,3,17,0
2538,ANT,1,1988,15,0.2,24.0,178.0,66.0,0.0,0.0,4,19,0
2539,ANT,1,1992,13,0.3076923076923077,26.0,174.0,66.0,0.0,0.0,3,15,0
2540,ANT,1,1996,13,0.3846153846153846,25.0,171.0,67.0,0.0,0.0,4,9,0
2541,ANT,1,2000,3,0.3333333333333333,30.0,171.0,70.0,0.0,0.0,2,4,0
2542,ANT,1,2004,5,0.4,20.0,169.0,60.0,0.0,0.0,2,5,0
2543,ANT,1,2008,5,0.2,23.0,177.0,69.0,0.0,0.0,2,5,0
2544,ANT,1,2012,4,0.5,23.0,175.0,68.0,0.0,0.0,2,4,0
2545,ANT,1,2016,8,0.25,23.0,177.0,72.0,0.0,0.0,2,5,0
2546,ZIM,1,1928,2,0.0,22.0,175.0,70.0,0.0,0.0,1,2,0
2547,ZIM,1,1960,4,1.0,15.0,155.0,59.0,0.0,0.0,1,6,0
2548,ZIM,1,1964,29,0.1379310344827586,26.0,175.0,71.0,0.0,0.0,7,15,0
2549,ZIM,1,1980,42,0.4523809523809524,27.0,172.0,71.0,0.0,0.0,10,30,1
2550,ZIM,1,1984,15,0.2,30.0,174.0,68.0,1.0,1.0,5,18,0
2551,ZIM,1,1988,29,0.2068965517241379,26.0,177.0,71.0,0.0,0.0,10,38,0
2552,ZIM,1,1992,19,0.4736842105263157,22.0,174.0,67.0,0.0,0.0,6,22,0
2553,ZIM,1,1996,13,0.0769230769230769,24.0,177.0,69.0,0.0,0.0,6,15,0
2554,ZIM,1,2000,16,0.3125,25.0,179.0,72.0,0.0,0.0,5,19,0
2555,ZIM,1,2004,12,0.25,26.0,178.0,71.0,0.0,0.0,4,11,3
2556,ZIM,1,2008,13,0.3846153846153846,27.0,173.0,65.0,3.0,1.0,6,15,4
2557,ZIM,1,2012,7,0.4285714285714285,28.0,175.0,66.0,4.0,1.0,4,8,0
2558,ZIM,1,2016,30,0.7,28.0,168.0,63.0,0.0,0.0,7,13,0
2559,GRN,1,1984,6,0.1666666666666666,23.0,176.0,70.0,0.0,0.0,2,6,0
2560,GRN,1,1988,6,0.3333333333333333,25.0,170.0,65.0,0.0,0.0,2,7,0
2561,GRN,1,1992,4,0.25,21.0,175.0,70.0,0.0,0.0,1,5,0
2562,GRN,1,1996,5,0.0,20.0,179.0,72.0,0.0,0.0,1,2,0
2563,GRN,1,2000,3,0.3333333333333333,20.0,169.0,69.0,0.0,0.0,2,3,0
2564,GRN,1,2004,5,0.4,23.0,179.0,73.0,0.0,0.0,2,5,0
2565,GRN,1,2008,9,0.5555555555555556,25.0,177.0,66.0,0.0,0.0,2,8,0
2566,GRN,1,2012,8,0.375,26.0,179.0,68.0,0.0,0.0,3,8,1
2567,GRN,1,2016,6,0.1666666666666666,23.0,174.0,69.0,1.0,1.0,2,4,1
2568,HKG,1,1952,4,0.5,21.0,177.0,70.0,0.0,0.0,1,6,0
2569,HKG,1,1956,2,0.0,24.0,177.0,69.0,0.0,0.0,1,3,0
2570,HKG,1,1960,4,0.0,38.0,179.0,71.0,0.0,0.0,2,3,0
2571,HKG,1,1964,39,0.0256410256410256,28.0,173.0,67.0,0.0,0.0,7,24,0
2572,HKG,1,1968,11,0.0,26.0,174.0,74.0,0.0,0.0,3,12,0
2573,HKG,1,1972,10,0.0,26.0,177.0,69.0,0.0,0.0,5,13,0
2574,HKG,1,1976,25,0.08,27.0,174.0,62.0,0.0,0.0,6,27,0
2575,HKG,1,1984,47,0.2340425531914893,24.0,172.0,63.0,0.0,0.0,10,47,0
2576,HKG,1,1988,48,0.2083333333333333,24.0,174.0,65.0,0.0,0.0,11,49,0
2577,HKG,1,1992,38,0.2631578947368421,23.0,177.0,70.0,0.0,0.0,11,39,0
2578,HKG,1,1996,23,0.391304347826087,28.0,176.0,70.0,0.0,0.0,10,25,1
2579,HKG,1,2000,31,0.3870967741935484,22.0,172.0,65.0,1.0,1.0,9,34,0
2580,HKG,1,2004,32,0.5625,24.0,169.0,63.0,0.0,0.0,10,29,1
2581,HKG,1,2008,34,0.5,26.0,171.0,62.0,1.0,0.0,11,33,0
2582,HKG,1,2012,41,0.4878048780487805,25.0,169.0,63.0,0.0,0.0,13,44,1
2583,HKG,1,2016,37,0.5945945945945946,26.0,171.0,64.0,1.0,0.0,9,32,0
2584,LCA,1,1996,6,0.1666666666666666,24.0,181.0,73.0,0.0,0.0,2,5,0
2585,LCA,1,2000,5,0.4,23.0,175.0,67.0,0.0,0.0,2,5,0
2586,LCA,1,2004,2,0.5,23.0,169.0,64.0,0.0,0.0,2,2,0
2587,LCA,1,2008,4,0.75,25.0,174.0,61.0,0.0,0.0,2,4,0
2588,LCA,1,2012,4,0.75,27.0,171.0,61.0,0.0,0.0,3,4,0
2589,LCA,1,2016,5,0.6,25.0,173.0,63.0,0.0,0.0,3,4,0
2590,FSM,1,2000,5,0.4,22.0,161.0,57.0,0.0,0.0,3,5,0
2591,FSM,1,2004,5,0.4,23.0,164.0,59.0,0.0,0.0,3,5,0
2592,FSM,1,2008,5,0.4,23.0,164.0,63.0,0.0,0.0,3,5,0
2593,FSM,1,2012,6,0.3333333333333333,28.0,166.0,65.0,0.0,0.0,4,6,0
